Date,Simple Date,Outdoor Temperature (°F),Feels Like (°F),Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (°),Hourly Rain (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Outdoor Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg),CO2 battery
2022-07-15T18:00:00-04:00,2022-07-15 18:00:00,76.1,77.9,74.9,3.4,4.5,13.6,82,0,1.81,1.03,2.52,6.23,14.37,29.9,96,0,23.4,29.92,1
2022-07-15T17:55:00-04:00,2022-07-15 17:55:00,76.1,78,75.2,3.4,3.4,13.6,60,0.07,1.81,1.03,2.52,6.23,14.37,29.89,97,0,28.5,29.91,1
2022-07-15T17:50:00-04:00,2022-07-15 17:50:00,76.3,78.2,75.4,1.8,2.2,13.6,68,0.07,1.81,1.03,2.52,6.23,14.37,29.89,97,0,29.3,29.92,1
2022-07-15T17:45:00-04:00,2022-07-15 17:45:00,76.5,78.4,75.6,2.9,3.4,13.6,80,0.05,1.8,1.02,2.51,6.22,14.36,29.89,97,0,25.4,29.91,1
2022-07-15T17:40:00-04:00,2022-07-15 17:40:00,77,78.9,75.8,2.2,3.4,13.6,27,0.05,1.8,1.02,2.51,6.22,14.36,29.89,96,0,14.7,29.91,1
2022-07-15T17:35:00-04:00,2022-07-15 17:35:00,77.2,79.1,76,1.3,2.2,13.6,7,0.12,1.79,1.01,2.5,6.21,14.35,29.89,96,0,14.2,29.92,1
2022-07-15T17:30:00-04:00,2022-07-15 17:30:00,77,78.9,75.8,1.1,1.1,13.6,342,0.31,1.79,1.01,2.5,6.21,14.35,29.89,96,0,64.6,29.91,1
2022-07-15T17:25:00-04:00,2022-07-15 17:25:00,77.2,79.1,76,0.7,1.1,13.6,16,0.42,1.77,0.99,2.48,6.19,14.33,29.89,96,0,57.2,29.91,1
2022-07-15T17:20:00-04:00,2022-07-15 17:20:00,77.4,79.3,75.9,2.5,3.4,13.6,27,0.59,1.76,0.98,2.47,6.18,14.32,29.9,95,0,56,29.92,1
2022-07-15T17:15:00-04:00,2022-07-15 17:15:00,77.7,79.6,76.1,0.7,1.1,13.6,24,0.31,1.71,0.93,2.42,6.13,14.27,29.89,95,0,42.1,29.92,1
2022-07-15T17:10:00-04:00,2022-07-15 17:10:00,77.9,79.8,75.7,2.5,3.4,13.6,358,0.07,1.66,0.88,2.37,6.08,14.22,29.9,93,0,32.9,29.93,1
2022-07-15T17:05:00-04:00,2022-07-15 17:05:00,77.9,79.7,75.1,3.1,4.5,13.6,92,0.07,1.66,0.88,2.37,6.08,14.22,29.9,91,0,24.6,29.92,1
2022-07-15T17:00:00-04:00,2022-07-15 17:00:00,77.9,79.8,75.7,1.1,2.2,13.6,83,0,1.65,0.87,2.36,6.07,14.21,29.89,93,0,29.6,29.91,1
2022-07-15T16:55:00-04:00,2022-07-15 16:55:00,78.1,80,75.9,1.6,2.2,13.6,111,0,1.65,0.87,2.36,6.07,14.21,29.89,93,0,47,29.91,1
2022-07-15T16:50:00-04:00,2022-07-15 16:50:00,78.6,80.5,76.4,2.9,3.4,13.6,88,0,1.65,0.87,2.36,6.07,14.21,29.87,93,0,66.8,29.9,1
2022-07-15T16:45:00-04:00,2022-07-15 16:45:00,79.2,81.2,77,3.4,3.4,13.6,70,0,1.65,0.87,2.36,6.07,14.21,29.88,93,0,94.7,29.9,1
2022-07-15T16:40:00-04:00,2022-07-15 16:40:00,79.7,81.7,77.5,0.9,1.1,13.6,53,0,1.65,0.87,2.36,6.07,14.21,29.88,93,1,111,29.9,1
2022-07-15T16:35:00-04:00,2022-07-15 16:35:00,80.1,86.6,76.9,1.3,2.2,13.6,32,0,1.65,0.87,2.36,6.07,14.21,29.88,90,1,118.7,29.9,1
2022-07-15T16:30:00-04:00,2022-07-15 16:30:00,81,89.1,77.8,0,0,13.6,306,0,1.65,0.87,2.36,6.07,14.21,29.89,90,1,126.5,29.91,1
2022-07-15T16:25:00-04:00,2022-07-15 16:25:00,80.4,87.4,77.2,0.2,1.1,13.6,308,0,1.65,0.87,2.36,6.07,14.21,29.89,90,1,154.7,29.92,1
2022-07-15T16:20:00-04:00,2022-07-15 16:20:00,79.9,81.7,76,0.7,1.1,13.6,309,0,1.65,0.87,2.36,6.07,14.21,29.89,88,1,166.7,29.92,1
2022-07-15T16:16:00-04:00,2022-07-15 16:16:00,79.7,81.6,76.8,0,0,13.6,326,0,1.65,0.87,2.36,6.07,14.21,29.89,91,1,162.4,29.91,1
2022-07-15T16:10:00-04:00,2022-07-15 16:10:00,79.2,81.1,76.3,0.9,2.2,13.6,328,0,1.65,0.87,2.36,6.07,14.21,29.9,91,1,112.8,29.92,1
2022-07-15T16:05:00-04:00,2022-07-15 16:05:00,79,80.9,76.1,0.7,1.1,13.6,350,0,1.65,0.87,2.36,6.07,14.21,29.89,91,1,137.4,29.91,1
2022-07-15T16:00:00-04:00,2022-07-15 16:00:00,78.8,80.7,75.9,2.2,2.2,13.6,313,0,1.65,0.87,2.36,6.07,14.21,29.89,91,1,145,29.92,1
2022-07-15T15:55:00-04:00,2022-07-15 15:55:00,78.4,80.2,75.5,0.2,1.1,13.6,277,0,1.65,0.87,2.36,6.07,14.21,29.9,91,1,143.8,29.92,1
2022-07-15T15:50:00-04:00,2022-07-15 15:50:00,77.9,79.6,74.7,0.9,1.1,13.6,293,0,1.65,0.87,2.36,6.07,14.21,29.9,90,1,121.7,29.93,1
2022-07-15T15:45:00-04:00,2022-07-15 15:45:00,77.7,79.4,74.2,1.8,2.2,13.6,239,0,1.65,0.87,2.36,6.07,14.21,29.91,89,1,115.8,29.93,1
2022-07-15T15:40:00-04:00,2022-07-15 15:40:00,77.7,79.4,74.9,2.2,2.2,13.6,208,0,1.65,0.87,2.36,6.07,14.21,29.91,91,1,103.4,29.93,1
2022-07-15T15:35:00-04:00,2022-07-15 15:35:00,77.7,79.6,75.8,1.1,1.1,13.6,211,0,1.65,0.87,2.36,6.07,14.21,29.9,94,0,97.6,29.93,1
2022-07-15T15:30:00-04:00,2022-07-15 15:30:00,77.9,79.8,76,1.1,1.1,13.6,240,0,1.65,0.87,2.36,6.07,14.21,29.9,94,0,91.2,29.93,1
2022-07-15T15:25:00-04:00,2022-07-15 15:25:00,77,78.8,74.8,1.6,2.2,13.6,237,0.05,1.65,0.87,2.36,6.07,14.21,29.9,93,0,83.1,29.92,1
2022-07-15T15:20:00-04:00,2022-07-15 15:20:00,76.6,78.4,74.7,2.5,3.4,13.6,131,1.56,1.65,0.87,2.36,6.07,14.21,29.9,94,0,69.2,29.92,1
2022-07-15T15:15:00-04:00,2022-07-15 15:15:00,76.8,78.6,74.9,2.9,4.5,13.6,312,2.03,1.65,0.87,2.36,6.07,14.21,29.9,94,0,50.6,29.92,1
2022-07-15T15:10:00-04:00,2022-07-15 15:10:00,77.2,78.9,74.7,4,5.8,13.6,112,0.71,1.43,0.65,2.14,5.85,13.99,29.91,92,0,20.4,29.94,1
2022-07-15T15:05:00-04:00,2022-07-15 15:05:00,81.5,89.4,77.2,1.3,2.2,13.6,106,0,1.31,0.53,2.02,5.73,13.87,29.91,87,0,8,29.94,1
2022-07-15T15:00:00-04:00,2022-07-15 15:00:00,82.8,91.7,77.1,0,0,13.6,352,0,1.31,0.53,2.02,5.73,13.87,29.91,83,0,41.1,29.93,1
2022-07-15T14:55:00-04:00,2022-07-15 14:55:00,82.9,91.7,76.8,3.4,3.4,13.6,343,0,1.31,0.53,2.02,5.73,13.87,29.9,82,0,98,29.92,1
2022-07-15T14:50:00-04:00,2022-07-15 14:50:00,83.1,92.6,77.4,1.8,2.2,13.6,254,0,1.31,0.53,2.02,5.73,13.87,29.9,83,1,163.2,29.92,1
2022-07-15T14:45:00-04:00,2022-07-15 14:45:00,83.5,93.3,77.4,4.5,5.8,13.6,229,0,1.31,0.53,2.02,5.73,13.87,29.9,82,3,346.4,29.93,1
2022-07-15T14:40:00-04:00,2022-07-15 14:40:00,84,95.1,78.3,6.5,9.2,13.6,219,0,1.31,0.53,2.02,5.73,13.87,29.9,83,7,789.5,29.92,1
2022-07-15T14:35:00-04:00,2022-07-15 14:35:00,84,95.5,78.6,2.2,3.4,13.6,220,0,1.31,0.53,2.02,5.73,13.87,29.88,84,7,772.4,29.91,1
2022-07-15T14:30:00-04:00,2022-07-15 14:30:00,82.6,91.8,77.6,5.1,6.9,13.6,285,0,1.31,0.53,2.02,5.73,13.87,29.9,85,7,799.1,29.92,1
2022-07-15T14:25:00-04:00,2022-07-15 14:25:00,81.9,90.9,78,3.8,5.8,13.6,286,0.07,1.31,0.53,2.02,5.73,13.87,29.9,88,5,516.7,29.92,1
2022-07-15T14:20:00-04:00,2022-07-15 14:20:00,81.9,90.6,77.6,1.3,2.2,13.6,285,0.31,1.31,0.53,2.02,5.73,13.87,29.9,87,3,379.1,29.92,1
2022-07-15T14:15:00-04:00,2022-07-15 14:15:00,80.6,87.3,76.7,3.8,4.5,13.6,243,1.13,1.3,0.52,2.01,5.72,13.86,29.9,88,6,708.2,29.92,1
2022-07-15T14:10:00-04:00,2022-07-15 14:10:00,81.1,88.7,77.2,4,5.8,13.6,255,1.39,1.27,0.49,1.98,5.69,13.83,29.9,88,1,137.3,29.92,1
2022-07-15T14:05:00-04:00,2022-07-15 14:05:00,82.8,91.7,77.1,3.1,4.5,13.6,257,0.61,1.14,0.36,1.85,5.56,13.7,29.91,83,0,102.2,29.93,1
2022-07-15T14:00:00-04:00,2022-07-15 14:00:00,84,93.6,76.8,4.7,5.8,13.6,227,0,1.04,0.26,1.75,5.46,13.6,29.91,79,0,96.2,29.93,1
2022-07-15T13:55:00-04:00,2022-07-15 13:55:00,85.1,95.8,77.1,5.4,9.2,13.6,239,0,1.04,0.26,1.75,5.46,13.6,29.91,77,1,166.4,29.93,1
2022-07-15T13:50:00-04:00,2022-07-15 13:50:00,86,98.3,77.9,2.5,4.5,13.6,246,0,1.04,0.26,1.75,5.46,13.6,29.91,77,5,535.1,29.93,1
2022-07-15T13:45:00-04:00,2022-07-15 13:45:00,86.4,98.4,77.5,4,5.8,13.6,212,0,1.04,0.26,1.75,5.46,13.6,29.91,75,3,363.9,29.94,1
2022-07-15T13:40:00-04:00,2022-07-15 13:40:00,85.3,97.2,78,2.5,3.4,13.6,249,0,1.04,0.26,1.75,5.46,13.6,29.91,79,7,789.2,29.93,1
2022-07-15T13:35:00-04:00,2022-07-15 13:35:00,84.4,94.3,76.8,3.8,5.8,13.6,239,0,1.04,0.26,1.75,5.46,13.6,29.91,78,10,1035.7,29.93,1
2022-07-15T13:30:00-04:00,2022-07-15 13:30:00,83.1,91.2,75.9,3.6,4.5,10.3,232,0,1.04,0.26,1.75,5.46,13.6,29.91,79,3,331.7,29.94,1
2022-07-15T13:25:00-04:00,2022-07-15 13:25:00,82.2,89.8,76.1,4.3,6.9,10.3,286,0.05,1.04,0.26,1.75,5.46,13.6,29.91,82,4,418.1,29.93,1
2022-07-15T13:20:00-04:00,2022-07-15 13:20:00,82,89.8,76.7,3.4,4.5,10.3,255,0.05,1.04,0.26,1.75,5.46,13.6,29.91,84,2,259.8,29.93,1
2022-07-15T13:15:00-04:00,2022-07-15 13:15:00,81.7,89.3,76.7,3.8,5.8,10.3,214,0.07,1.03,0.25,1.74,5.45,13.59,29.92,85,3,310.3,29.95,1
2022-07-15T13:10:00-04:00,2022-07-15 13:10:00,81.5,88.5,76.2,4,5.8,10.3,242,0.12,1.03,0.25,1.74,5.45,13.59,29.92,84,2,255.1,29.95,1
2022-07-15T13:05:00-04:00,2022-07-15 13:05:00,81.7,90,77.4,3.8,4.5,10.3,236,0.12,1.03,0.25,1.74,5.45,13.59,29.92,87,2,267.1,29.94,1
2022-07-15T13:00:00-04:00,2022-07-15 13:00:00,81.3,89.2,77.4,1.6,2.2,10.3,283,0.66,1.01,0.23,1.72,5.43,13.57,29.92,88,2,246.4,29.94,1
2022-07-15T12:55:00-04:00,2022-07-15 12:55:00,81.1,88.3,76.9,4.9,5.8,10.3,271,1.28,1.01,0.23,1.72,5.43,13.57,29.91,87,2,293.9,29.94,1
2022-07-15T12:50:00-04:00,2022-07-15 12:50:00,81.9,90.2,77.3,3.6,4.5,10.3,256,0.78,0.91,0.13,1.62,5.33,13.47,29.93,86,1,158.4,29.95,1
2022-07-15T12:45:00-04:00,2022-07-15 12:45:00,83.8,93.8,77.3,2.5,3.4,10.3,250,0.12,0.8,0.02,1.51,5.22,13.36,29.91,81,1,151.3,29.94,1
2022-07-15T12:40:00-04:00,2022-07-15 12:40:00,85.6,96.7,77.1,4.7,8.1,10.3,296,0,0.78,0,1.49,5.2,13.34,29.91,76,2,209.1,29.93,1
2022-07-15T12:35:00-04:00,2022-07-15 12:35:00,87.3,99.4,77.1,4.9,6.9,10.3,220,0,0.78,0,1.49,5.2,13.34,29.92,72,3,368,29.94,1
2022-07-15T12:30:00-04:00,2022-07-15 12:30:00,87.6,100.8,77.8,4.5,5.8,10.3,294,0,0.78,0,1.49,5.2,13.34,29.92,73,3,314.7,29.94,1
2022-07-15T12:25:00-04:00,2022-07-15 12:25:00,86.9,97.8,76.3,3.8,4.5,10.3,316,0,0.78,0,1.49,5.2,13.34,29.91,71,10,1102,29.93,1
2022-07-15T12:20:00-04:00,2022-07-15 12:20:00,86.5,96.3,75.5,2.5,3.4,10.3,289,0,0.78,0,1.49,5.2,13.34,29.91,70,2,254.9,29.93,1
2022-07-15T12:15:00-04:00,2022-07-15 12:15:00,86,96,75.9,2.2,2.2,10.3,288,0,0.78,0,1.49,5.2,13.34,29.91,72,1,179.1,29.93,1
2022-07-15T12:10:00-04:00,2022-07-15 12:10:00,87.1,96.8,75.2,2.5,3.4,10.3,270,0,0.78,0,1.49,5.2,13.34,29.92,68,1,203.6,29.94,1
2022-07-15T12:05:00-04:00,2022-07-15 12:05:00,87.6,95.7,73.4,3.8,4.5,10.3,299,0,0.78,0,1.49,5.2,13.34,29.92,63,2,293.4,29.95,1
2022-07-15T12:00:00-04:00,2022-07-15 12:00:00,88,97.1,74.3,4,4.5,10.3,324,0,0.78,0,1.49,5.2,13.34,29.92,64,3,337.8,29.95,1
2022-07-15T11:55:00-04:00,2022-07-15 11:55:00,88.2,97.5,74.4,2.5,3.4,10.3,282,0,0.78,0,1.49,5.2,13.34,29.92,64,2,263,29.94,1
2022-07-15T11:50:00-04:00,2022-07-15 11:50:00,88.3,96.8,73.6,1.8,2.2,10.3,325,0,0.78,0,1.49,5.2,13.34,29.92,62,2,285.4,29.95,1
2022-07-15T11:45:00-04:00,2022-07-15 11:45:00,87.8,96.1,73.6,2.9,3.4,10.3,307,0,0.78,0,1.49,5.2,13.34,29.92,63,9,1009.4,29.95,1
2022-07-15T11:40:00-04:00,2022-07-15 11:40:00,88.7,98.2,74.5,0.9,1.1,10.3,276,0,0.78,0,1.49,5.2,13.34,29.93,63,1,186.5,29.95,1
2022-07-15T11:35:00-04:00,2022-07-15 11:35:00,89.6,99.3,74.3,2.5,3.4,10.3,335,0,0.78,0,1.49,5.2,13.34,29.93,61,1,199.6,29.95,1
2022-07-15T11:30:00-04:00,2022-07-15 11:30:00,90,101.4,75.7,2.9,3.4,10.3,330,0,0.78,0,1.49,5.2,13.34,29.93,63,3,320.1,29.96,1
2022-07-15T11:25:00-04:00,2022-07-15 11:25:00,90,99.7,74.2,3.4,3.4,10.3,332,0,0.78,0,1.49,5.2,13.34,29.93,60,9,1023.2,29.95,1
2022-07-15T11:20:00-04:00,2022-07-15 11:20:00,88.5,97.7,74.3,1.8,2.2,10.3,313,0,0.78,0,1.49,5.2,13.34,29.93,63,4,502.8,29.95,1
2022-07-15T11:15:00-04:00,2022-07-15 11:15:00,89.2,98.9,74.4,1.1,1.1,10.3,296,0,0.78,0,1.49,5.2,13.34,29.93,62,9,958,29.96,1
2022-07-15T11:10:00-04:00,2022-07-15 11:10:00,87.3,96.4,74.5,0.9,1.1,10.3,296,0,0.78,0,1.49,5.2,13.34,29.92,66,2,303.5,29.95,1
2022-07-15T11:05:00-04:00,2022-07-15 11:05:00,87.3,96.4,74.5,2.2,2.2,10.3,306,0,0.78,0,1.49,5.2,13.34,29.93,66,3,358.3,29.95,1
2022-07-15T11:00:00-04:00,2022-07-15 11:00:00,87.6,96.6,74.3,4,5.8,10.3,283,0,0.78,0,1.49,5.2,13.34,29.93,65,2,290.4,29.95,1
2022-07-15T10:55:00-04:00,2022-07-15 10:55:00,87.6,96.1,73.9,2,2.2,10.3,336,0,0.78,0,1.49,5.2,13.34,29.93,64,2,230.3,29.96,1
2022-07-15T10:50:00-04:00,2022-07-15 10:50:00,87.8,96.6,74.1,0.9,1.1,10.3,310,0,0.78,0,1.49,5.2,13.34,29.93,64,2,215.2,29.96,1
2022-07-15T10:45:00-04:00,2022-07-15 10:45:00,88,97.6,74.7,0,0,10.3,254,0,0.78,0,1.49,5.2,13.34,29.93,65,2,273.1,29.95,1
2022-07-15T10:40:00-04:00,2022-07-15 10:40:00,88,97.1,74.3,0.2,1.1,10.3,279,0,0.78,0,1.49,5.2,13.34,29.93,64,3,328.6,29.96,1
2022-07-15T10:35:00-04:00,2022-07-15 10:35:00,88.5,98.3,74.7,3.4,3.4,10.3,275,0,0.78,0,1.49,5.2,13.34,29.92,64,3,321.4,29.95,1
2022-07-15T10:30:00-04:00,2022-07-15 10:30:00,88.5,97.7,74.3,2.2,2.2,10.3,260,0,0.78,0,1.49,5.2,13.34,29.93,63,8,872.6,29.95,1
2022-07-15T10:25:00-04:00,2022-07-15 10:25:00,86.9,95.4,74.1,0.9,1.1,10.3,13,0,0.78,0,1.49,5.2,13.34,29.93,66,8,871.7,29.96,1
2022-07-15T10:20:00-04:00,2022-07-15 10:20:00,89.1,98.6,74.3,1.3,2.2,10.3,92,0,0.78,0,1.49,5.2,13.34,29.93,62,2,262.9,29.96,1
2022-07-15T10:15:00-04:00,2022-07-15 10:15:00,87.4,96.1,74.2,1.1,1.1,10.3,233,0,0.78,0,1.49,5.2,13.34,29.93,65,8,851.2,29.95,1
2022-07-15T10:10:00-04:00,2022-07-15 10:10:00,87.1,95.4,73.9,0,0,10.3,82,0,0.78,0,1.49,5.2,13.34,29.93,65,2,229.2,29.95,1
2022-07-15T10:05:00-04:00,2022-07-15 10:05:00,87.3,95.9,74.1,3.6,4.5,10.3,37,0,0.78,0,1.49,5.2,13.34,29.93,65,3,395.7,29.96,1
2022-07-15T10:00:00-04:00,2022-07-15 10:00:00,88,97.6,74.7,4,4.5,10.3,56,0,0.78,0,1.49,5.2,13.34,29.93,65,6,669.3,29.95,1
2022-07-15T09:55:00-04:00,2022-07-15 09:55:00,87.4,96.1,74.2,4.5,4.5,10.3,72,0,0.78,0,1.49,5.2,13.34,29.93,65,6,654.6,29.96,1
2022-07-15T09:50:00-04:00,2022-07-15 09:50:00,87.8,98.1,75.4,2.2,2.2,10.3,71,0,0.78,0,1.49,5.2,13.34,29.93,67,6,644.6,29.96,1
2022-07-15T09:45:00-04:00,2022-07-15 09:45:00,87.3,96.9,75,1.8,3.4,10.3,60,0,0.78,0,1.49,5.2,13.34,29.93,67,6,631.9,29.96,1
2022-07-15T09:40:00-04:00,2022-07-15 09:40:00,87.3,96.9,75,4.5,5.8,10.3,93,0,0.78,0,1.49,5.2,13.34,29.93,67,5,613.8,29.95,1
2022-07-15T09:35:00-04:00,2022-07-15 09:35:00,86.2,95.6,75.2,0.9,1.1,10.3,61,0,0.78,0,1.49,5.2,13.34,29.93,70,5,601.3,29.95,1
2022-07-15T09:30:00-04:00,2022-07-15 09:30:00,85.8,93.8,74,6,6.9,10.3,64,0,0.78,0,1.49,5.2,13.34,29.93,68,5,585.4,29.95,1
2022-07-15T09:25:00-04:00,2022-07-15 09:25:00,85.8,95,75.3,0.2,1.1,10.3,31,0,0.78,0,1.49,5.2,13.34,29.93,71,5,571.5,29.95,1
2022-07-15T09:20:00-04:00,2022-07-15 09:20:00,84.9,92.5,74,4,5.8,10.3,92,0,0.78,0,1.49,5.2,13.34,29.93,70,5,555.2,29.95,1
2022-07-15T09:15:00-04:00,2022-07-15 09:15:00,84.9,93.2,74.8,2.9,4.5,10.3,64,0,0.78,0,1.49,5.2,13.34,29.92,72,5,543.3,29.95,1
2022-07-15T09:10:00-04:00,2022-07-15 09:10:00,84.6,92.2,74.1,2.2,3.4,10.3,66,0,0.78,0,1.49,5.2,13.34,29.93,71,5,526.5,29.96,1
2022-07-15T09:05:00-04:00,2022-07-15 09:05:00,84,90.8,73.6,3.1,4.5,10.3,48,0,0.78,0,1.49,5.2,13.34,29.93,71,4,511.9,29.95,1
2022-07-15T09:00:00-04:00,2022-07-15 09:00:00,84.4,91.7,73.9,2.7,3.4,10.3,87,0,0.78,0,1.49,5.2,13.34,29.92,71,4,495,29.94,1
2022-07-15T08:55:00-04:00,2022-07-15 08:55:00,83.8,90.7,73.8,6.5,8.1,10.3,71,0,0.78,0,1.49,5.2,13.34,29.92,72,4,480.5,29.94,1
2022-07-15T08:50:00-04:00,2022-07-15 08:50:00,83.5,90.3,73.9,3.1,5.8,10.3,47,0,0.78,0,1.49,5.2,13.34,29.92,73,4,460.6,29.94,1
2022-07-15T08:45:00-04:00,2022-07-15 08:45:00,83.1,90,74.3,3.4,4.5,10.3,70,0,0.78,0,1.49,5.2,13.34,29.92,75,4,441.4,29.94,1
2022-07-15T08:40:00-04:00,2022-07-15 08:40:00,82.6,88.9,73.9,5.8,6.9,10.3,58,0,0.78,0,1.49,5.2,13.34,29.91,75,4,423.3,29.94,1
2022-07-15T08:35:00-04:00,2022-07-15 08:35:00,82.2,88,73.5,5.6,6.9,10.3,65,0,0.78,0,1.49,5.2,13.34,29.92,75,3,406.2,29.94,1
2022-07-15T08:30:00-04:00,2022-07-15 08:30:00,81.9,88.1,74.3,0.9,1.1,10.3,62,0,0.78,0,1.49,5.2,13.34,29.92,78,3,388.1,29.94,1
2022-07-15T08:25:00-04:00,2022-07-15 08:25:00,82.4,89.2,74.8,2.2,2.2,5.8,29,0,0.78,0,1.49,5.2,13.34,29.92,78,3,370.3,29.95,1
2022-07-15T08:20:00-04:00,2022-07-15 08:20:00,81.7,87.8,74.5,1.6,2.2,5.8,41,0,0.78,0,1.49,5.2,13.34,29.91,79,3,351.1,29.94,1
2022-07-15T08:15:00-04:00,2022-07-15 08:15:00,81.7,87.6,74.2,2.2,3.4,5.8,85,0,0.78,0,1.49,5.2,13.34,29.91,78,3,333.7,29.93,1
2022-07-15T08:10:00-04:00,2022-07-15 08:10:00,81.7,87.8,74.5,3.4,4.5,4.5,50,0,0.78,0,1.49,5.2,13.34,29.91,79,3,315.8,29.93,1
2022-07-15T08:05:00-04:00,2022-07-15 08:05:00,81.5,87.4,74.3,4.5,4.5,4.5,72,0,0.78,0,1.49,5.2,13.34,29.92,79,2,300,29.94,1
2022-07-15T08:00:00-04:00,2022-07-15 08:00:00,81.7,88.1,74.9,1.6,2.2,4.5,21,0,0.78,0,1.49,5.2,13.34,29.92,80,2,283.8,29.94,1
2022-07-15T07:55:00-04:00,2022-07-15 07:55:00,81,86.6,74.6,0.4,1.1,4.5,60,0,0.78,0,1.49,5.2,13.34,29.92,81,2,267.4,29.94,1
2022-07-15T07:50:00-04:00,2022-07-15 07:50:00,80.6,85.7,74.2,1.3,2.2,4.5,19,0,0.78,0,1.49,5.2,13.34,29.92,81,2,252.6,29.94,1
2022-07-15T07:45:00-04:00,2022-07-15 07:45:00,80.8,86.2,74.4,2.5,3.4,4.5,49,0,0.78,0,1.49,5.2,13.34,29.91,81,2,240.1,29.94,1
2022-07-15T07:40:00-04:00,2022-07-15 07:40:00,81,86.8,75,2.2,2.2,4.5,47,0,0.78,0,1.49,5.2,13.34,29.91,82,2,227.6,29.93,1
2022-07-15T07:35:00-04:00,2022-07-15 07:35:00,80.6,85.7,74.2,0.9,1.1,4.5,75,0,0.78,0,1.49,5.2,13.34,29.92,81,1,204.9,29.94,1
2022-07-15T07:30:00-04:00,2022-07-15 07:30:00,80.1,85,74.8,2.5,3.4,4.5,56,0,0.78,0,1.49,5.2,13.34,29.92,84,1,190,29.95,1
2022-07-15T07:25:00-04:00,2022-07-15 07:25:00,80.1,85,74.8,1.8,2.2,4.5,43,0,0.78,0,1.49,5.2,13.34,29.92,84,1,166.2,29.94,1
2022-07-15T07:20:00-04:00,2022-07-15 07:20:00,79.9,81.5,74.6,1.6,2.2,4.5,79,0,0.78,0,1.49,5.2,13.34,29.91,84,1,150.3,29.94,1
2022-07-15T07:15:00-04:00,2022-07-15 07:15:00,80.2,85.1,74.6,0.9,1.1,4.5,80,0,0.78,0,1.49,5.2,13.34,29.91,83,1,134.8,29.93,1
2022-07-15T07:10:00-04:00,2022-07-15 07:10:00,79.9,81.5,74.6,0.2,1.1,4.5,74,0,0.78,0,1.49,5.2,13.34,29.91,84,1,123.1,29.94,1
2022-07-15T07:05:00-04:00,2022-07-15 07:05:00,79,80.6,74.1,0.7,1.1,4.5,74,0,0.78,0,1.49,5.2,13.34,29.91,85,0,101,29.93,1
2022-07-15T07:00:00-04:00,2022-07-15 07:00:00,79,80.6,74.4,1.3,2.2,4.5,49,0,0.78,0,1.49,5.2,13.34,29.91,86,0,87,29.94,1
2022-07-15T06:55:00-04:00,2022-07-15 06:55:00,78.6,80.2,74,0.2,1.1,4.5,34,0,0.78,0,1.49,5.2,13.34,29.91,86,0,68.9,29.93,1
2022-07-15T06:50:00-04:00,2022-07-15 06:50:00,78.1,79.7,73.9,1.1,2.2,4.5,44,0,0.78,0,1.49,5.2,13.34,29.91,87,0,63.3,29.94,1
2022-07-15T06:45:00-04:00,2022-07-15 06:45:00,77.4,78.9,73.2,0.2,1.1,2.2,66,0,0.78,0,1.49,5.2,13.34,29.91,87,0,67.5,29.93,1
2022-07-15T06:40:00-04:00,2022-07-15 06:40:00,76.8,78.3,73,0,0,2.2,84,0,0.78,0,1.49,5.2,13.34,29.91,88,0,56.2,29.94,1
2022-07-15T06:35:00-04:00,2022-07-15 06:35:00,76.5,78,73,0.7,1.1,2.2,69,0,0.78,0,1.49,5.2,13.34,29.91,89,0,51.4,29.93,1
2022-07-15T06:30:00-04:00,2022-07-15 06:30:00,75.9,77.4,72.7,0.4,1.1,2.2,89,0,0.78,0,1.49,5.2,13.34,29.91,90,0,44.8,29.94,1
2022-07-15T06:25:00-04:00,2022-07-15 06:25:00,75.6,77.1,72.8,0,0,2.2,350,0,0.78,0,1.49,5.2,13.34,29.91,91,0,34,29.93,1
2022-07-15T06:20:00-04:00,2022-07-15 06:20:00,75.4,77,72.9,0,0,2.2,328,0,0.78,0,1.49,5.2,13.34,29.9,92,0,24.9,29.93,1
2022-07-15T06:15:00-04:00,2022-07-15 06:15:00,75.4,77,72.9,0,0,2.2,328,0,0.78,0,1.49,5.2,13.34,29.91,92,0,18.2,29.93,1
2022-07-15T06:10:00-04:00,2022-07-15 06:10:00,75.2,76.7,72.7,0,0,2.2,328,0,0.78,0,1.49,5.2,13.34,29.91,92,0,12.1,29.93,1
2022-07-15T06:05:00-04:00,2022-07-15 06:05:00,75,76.5,72.5,0.9,1.1,2.2,328,0,0.78,0,1.49,5.2,13.34,29.91,92,0,7,29.94,1
2022-07-15T06:00:00-04:00,2022-07-15 06:00:00,74.8,76.4,73,0,0,2.2,300,0,0.78,0,1.49,5.2,13.34,29.91,94,0,4.1,29.93,1
2022-07-15T05:55:00-04:00,2022-07-15 05:55:00,74.5,76,72.3,0.4,1.1,2.2,266,0,0.78,0,1.49,5.2,13.34,29.91,93,0,2,29.93,1
